'1100110','110110','011','0111010','0111101','10000','10000','0011010','10000','0000001','110101','000','0110010','10000','10000','10000','10000','10000','011','0101011','10000','10011','10000','11001','1001000','011001','0100100','0010111','0001011','10000','10000','10000','10000','10000','10000','10000','1100101','1000110','10101','1001001','010001','10000','1100110','0111001','0011','0101','001100','101101','1011001','10000','0011111','0001100','10000','10000','10000','10000','111','10000','10000','0001000','0010101','1110101','001001','1011111','10000','11000','10000','1010101','001010','00','10000','0110110','0111001','011101','100011','1101011','10000','10000','10000','0101100','10000','10000','10000','100010','10000','10000','10000','000110','0100101','10000','10000','0','10000','10000','10000','1010101','10000','10000','0001000','10000'
'-----','-----','-------','-----','------','-----','-----','------','-----','-------','-----','-----','------','--','-----','-------','-----','-----','----','-------','-----','-----','-------','-----','-----','-------','------','-----','-------','-------','-----','------','-------','-------','-------','-----','------','-------','-----','-----','-------','-----','-----','-------','---','-------','----','-----','-----','--','------','-----','-----','-------','-----','-----','-----','------','-----','-------','-------','-------','-----','-------','--','-----','-----','-----','-----','-------','-----','-------','-------','-----','-------','-----','-------','-----','-----','-------','-----','-----','-----','-------','------','-----','-----','-------','-----','-----','------','-------','-------','------','------','-------','-----','-----','-----','---'
'10000','1110011','1011110','1001000','10000','101000','10000','001100','10000','00001','10000','10000','10000','0111100','101001','1110010','1000111','0101101','010100','11','10000','10000','10000','10000','10000','0101011','0110','101111','0110001','10000','10000','10000','1011010','0100100','10000','11111','10000','10000','1010011','1110110','10000','100110','0110010','011110','1011111','10000','10000','11001','10000','10000','1111001','10000','10000','10000','1000101','0100011','10000','10000','10000','10000','10000','10000','10000','10000','00001','11010','10000','10000','10000','10000','10000','1000101','10000','10000','10000','10000','10000','00100','0011111','10000','1111011','10000','000010','10000','110100','10000','10010','001111','010100','10000','10000','10000','110001','0000','10000','000001','100','10000','111101','0110111'
'-----','-------','-------','-------','-----','------','-----','------','-----','-----','-----','-----','-----','-------','------','-------','-------','-------','------','--','-----','-----','-----','-----','-----','-------','----','------','-------','-----','-----','-----','-------','-------','-----','-----','-----','-----','-------','-------','-----','------','-------','------','-------','-----','-----','-----','-----','-----','-------','-----','-----','-----','-------','-------','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-------','-----','-----','-----','-----','-----','-----','-------','-----','-------','-----','------','-----','------','-----','-----','------','------','-----','-----','-----','------','----','-----','------','---','-----','------','-------'
'10000','10000','10000','10010','10000','11000','10000','10000','000001','01010','10000','10000','1101110','10000','1101101','10000','1111011','10000','10000','0101011','10000','1110110','110011','10000','10000','0001010','10000','1100011','0111100','10000','011010','0010100','00100','10000','1110011','011011','11011','0110010','1000110','10000','10000','1010001','0100110','10000','11101','10000','01000','10000','1111101','10000','10000','10000','01001','0110100','11011','10000','10000','0000110','1100','1111111','0010001','10000','10000','101100','0011110','011010','0101010','100011','10000','00','0011011','10000','10000','1010001','101110','10000','10000','110011','1100011','0100','10000','01100','10000','0011100','1010110','10000','101001','10000','1110001','0101000','10000','010010','10000','10000','10000','101010','101010','10000','10000','1011111'
'-----','-----','-----','-----','-----','-----','-----','-----','------','-----','-----','-----','-------','-----','-------','-----','-------','-----','-----','-------','-----','-------','------','-----','-----','-------','-----','-------','-------','-----','------','-------','-----','-----','-------','------','-----','-------','-------','-----','-----','-------','-------','-----','-----','-----','-----','-----','-------','-----','-----','-----','-----','-------','-----','-----','-----','-------','----','-------','-------','-----','-----','------','-------','------','-------','------','-----','--','-------','-----','-----','-------','------','-----','-----','------','-------','----','-----','-----','-----','-------','-------','-----','------','-----','-------','-------','-----','------','-----','-----','-----','------','------','-----','-----','-------'
'10000','10000','10000','10000','0100101','00010','10000','10000','00001','1','11100','10000','10000','10000','110001','10000','0100111','10000','1110001','10000','10000','101011','0001010','111000','110101','0000100','10000','10000','10000','10000','10000','10000','11011','11','10000','1101011','1110101','10000','1011001','0001000','010111','10000','111001','1000101','001111','0111110','10000','10000','1001100','10000','100101','10000','10000','1100010','1011111','10000','0101110','10000','10000','0001100','10000','0010010','10000','10000','10000','10000','10000','010010','1110100','1010101','10000','10000','1100110','0011000','10000','0101001','10000','10000','10000','10000','1111000','10000','10110','10000','1111111','101111','10000','10000','0010101','10000','10110','10000','10000','0001011','1010111','000111','000011','00100','1100100','10000'
'-----','-----','-----','-----','-------','-----','-----','-----','-----','-','-----','-----','-----','-----','------','-----','-------','-----','-------','-----','-----','------','-------','------','------','-------','-----','-----','-----','-----','-----','-----','-----','--','-----','-------','-------','-----','-------','-------','------','-----','------','-------','------','-------','-----','-----','-------','-----','------','-----','-----','-------','-------','-----','-------','-----','-----','-------','-----','-------','-----','-----','-----','-----','-----','------','-------','-------','-----','-----','-------','-------','-----','-------','-----','-----','-----','-----','-------','-----','-----','-----','-------','------','-----','-----','-------','-----','-----','-----','-----','-------','-------','------','------','-----','-------','-----'
'111111','1011100','10000','1101110','01','11101','1101011','011001','10000','10000','0000101','10000','10000','10000','00011','10000','10000','0100011','10000','10000','1100111','10000','01101','10000','10000','10000','10000','010','1100100','10000','10000','001110','100111','01010','10000','10000','0000100','10000','10101','10000','10000','10000','10000','10000','011010','0011','00','10110','01','1011000','010','010110','10000','1101100','00111','10000','10000','0110001','10000','1111110','10000','10000','0000001','0111','11110','10000','10000','111110','10000','10000','10000','00101','10000','10000','10000','10000','10000','10000','0100110','10000','10000','10000','10000','10000','10100','10000','101011','10000','101011','10000','000','10000','10000','0000','10000','10000','0100','10000','010101','10000'
'------','-------','-----','-------','--','-----','-------','------','-----','-----','-------','-----','-----','-----','-----','-----','-----','-------','-----','-----','-------','-----','-----','-----','-----','-----','-----','---','-------','-----','-----','------','------','-----','-----','-----','-------','-----','-----','-----','-----','-----','-----','-----','------','----','--','-----','--','-------','---','------','-----','-------','-----','-----','-----','-------','-----','-------','-----','-----','-------','----','-----','-----','-----','------','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-------','-----','-----','-----','-----','-----','-----','-----','------','-----','------','-----','---','-----','-----','----','-----','-----','----','-----','------','-----'
'10000','10000','10000','10000','01','01011','10000','1001110','1010011','10000','10000','10000','00011','111001','10000','0111','1011100','10000','010','0000101','1110001','0111010','011001','10000','1101100','000111','0000','111','10000','10000','10000','01100','000011','010011','0101111','10000','10000','0110010','100110','0100111','1011011','0010100','10000','0100','010101','10000','10000','001000','10000','10000','10000','10000','10000','10000','10000','001010','10000','10000','110101','10000','10000','0010010','10000','10000','10000','10000','0111101','111100','10000','10000','10000','10000','10000','0111011','0001001','011111','010101','1110010','000001','1111010','10000','10000','10000','1100110','10000','110011','1001010','10000','10000','10000','0101100','0110110','100010','0011111','10000','1111111','10000','0010110','0010001','1110101'
'-----','-----','-----','-----','--','-----','-----','-------','-------','-----','-----','-----','-----','------','-----','----','-------','-----','---','-------','-------','-------','------','-----','-------','------','----','---','-----','-----','-----','-----','------','------','-------','-----','-----','-------','------','-------','-------','-------','-----','----','------','-----','-----','------','-----','-----','-----','-----','-----','-----','-----','------','-----','-----','------','-----','-----','-------','-----','-----','-----','-----','-------','------','-----','-----','-----','-----','-----','-------','-------','------','------','-------','------','-------','-----','-----','-----','-------','-----','------','-------','-----','-----','-----','-------','-------','------','-------','-----','-------','-----','-------','-------','-------'
'10000','10000','010100','11100','10000','10000','010','11101','10000','10000','10000','10000','10000','00111','101110','10000','10000','10000','10000','011001','10000','10000','10000','10000','101111','10000','10000','100100','100011','1100100','10000','10000','01101','011110','0001101','1001100','00110','10000','1101110','0100111','1001011','10000','10000','10000','10000','10000','10101','111111','01011','0001010','0101011','00101','10000','1100011','10000','10000','10000','01111','100111','0100011','10000','10000','000101','10000','10000','000110','0000001','10000','10000','0111010','10000','10000','1110101','10000','10000','000000','011101','111111','11101','10000','1101110','000','10000','111110','1111100','0110110','011010','10000','10000','10000','1001','0110100','10000','10000','111010','011101','111','101110','1100010','10000'
'-----','-----','------','-----','-----','-----','---','-----','-----','-----','-----','-----','-----','-----','------','-----','-----','-----','-----','------','-----','-----','-----','-----','------','-----','-----','------','------','-------','-----','-----','-----','------','-------','-------','-----','-----','-------','-------','-------','-----','-----','-----','-----','-----','-----','------','-----','-------','-------','-----','-----','-------','-----','-----','-----','-----','------','-------','-----','-----','------','-----','-----','------','-------','-----','-----','-------','-----','-----','-------','-----','-----','------','------','------','-----','-----','-------','---','-----','------','-------','-------','------','-----','-----','-----','----','-------','-----','-----','------','------','---','------','-------','-----'
'0101110','000011','10000','110','1001100','1011111','10100','11111','10000','1110101','10000','0001110','10000','10000','10000','10000','10010','001','01','0001100','10000','01010','100100','10000','10000','111000','101010','10000','110001','10000','10000','0011000','10000','100100','001100','010001','000101','010010','10000','1110111','0101001','0000000','10100','10000','10000','10000','000100','0010','0000','10000','0111100','10000','10000','10000','0101001','1111100','10000','10000','10000','0000001','1010111','1101010','110110','10000','1010101','10000','10000','01001','10000','10000','10000','010001','110011','10000','10000','10000','10000','10000','10000','10000','10000','10000','11111','0010111','10000','1101011','10000','001101','100111','11111','10000','10000','10000','100011','0000010','1001001','10000','10100','1001111','00100'
'-------','------','-----','---','-------','-------','-----','-----','-----','-------','-----','-------','-----','-----','-----','-----','-----','---','--','-------','-----','-----','------','-----','-----','------','------','-----','------','-----','-----','-------','-----','------','------','------','------','------','-----','-------','-------','-------','-----','-----','-----','-----','------','----','----','-----','-------','-----','-----','-----','-------','-------','-----','-----','-----','-------','-------','-------','------','-----','-------','-----','-----','-----','-----','-----','-----','------','------','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-------','-----','-------','-----','------','------','-----','-----','-----','-----','------','-------','-------','-----','-----','-------','-----'
'10000','011100','10000','010011','01000','10011','10000','1101010','10000','10000','001010','10000','10000','10110','10000','10000','0110101','1111001','00110','10000','10000','10000','10000','10000','10000','10000','10000','10000','011100','0111','01111','10000','0010101','10000','10000','10000','10000','0011110','10000','1000111','111111','1101100','10000','10000','10000','10000','1111110','001','10000','011111','10000','111111','01010','10000','10000','111100','10000','10000','0100101','10000','10000','1111001','10000','11','10000','10101','100111','0111111','001010','011110','0101100','10000','1111111','10000','10000','10000','10000','10000','111010','10000','1001010','10000','100101','0110','10000','10000','0000100','011100','10000','10000','10000','10000','0000000','10000','10000','0000010','110001','0000000','10000','10000'
'-----','------','-----','------','-----','-----','-----','-------','-----','-----','------','-----','-----','-----','-----','-----','-------','-------','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','------','----','-----','-----','-------','-----','-----','-----','-----','-------','-----','-------','------','-------','-----','-----','-----','-----','-------','---','-----','------','-----','------','-----','-----','-----','------','-----','-----','-------','-----','-----','-------','-----','--','-----','-----','------','-------','------','------','-------','-----','-------','-----','-----','-----','-----','-----','------','-----','-------','-----','------','----','-----','-----','-------','------','-----','-----','-----','-----','-------','-----','-----','-------','------','-------','-----','-----'
'10000','1101','0100','1111','10000','10000','010110','10000','0100100','001001','10000','10000','1001010','101011','10000','000110','1010010','10000','10000','10000','01110','0001000','10000','10000','10000','10000','0010100','0010010','10000','10000','0101011','1','101101','10000','011010','10000','10000','0001111','10000','1101000','10000','10000','1101110','0010001','10000','10000','10000','10000','10000','011001','10000','10000','10000','1001001','10000','10000','10000','1111100','10000','10000','111110','10000','0101100','10000','10000','10000','0110101','10','011111','100010','10000','10000','10000','10000','10000','10000','1100100','000101','10000','10000','10000','1111101','10000','10000','10000','000111','10000','11000','0001001','1011001','10000','10000','1010110','0101011','010111','10000','1011000','010011','10000','10000'
'-----','----','----','----','-----','-----','------','-----','-------','------','-----','-----','-------','------','-----','------','-------','-----','-----','-----','-----','-------','-----','-----','-----','-----','-------','-------','-----','-----','-------','-','------','-----','------','-----','-----','-------','-----','-------','-----','-----','-------','-------','-----','-----','-----','-----','-----','------','-----','-----','-----','-------','-----','-----','-----','-------','-----','-----','------','-----','-------','-----','-----','-----','-------','--','------','------','-----','-----','-----','-----','-----','-----','-------','------','-----','-----','-----','-------','-----','-----','-----','------','-----','-----','-------','-------','-----','-----','-------','-------','------','-----','-------','------','-----','-----'
'10000','10000','01111','10000','10000','10000','0000001','10000','10000','1011100','1110100','101101','10000','1100101','10000','111011','10000','10000','100','01111','10000','10000','10000','1001100','10000','1001011','10000','0011100','011100','10000','10000','0111110','10000','0110100','10000','10000','10000','10000','10000','000101','100011','10000','10000','110','110110','0001011','1001111','0111101','1101110','10000','111111','10000','01110','0100110','1101100','010101','0100110','10000','0111000','010011','10000','10000','100111','0100011','0000101','1010011','10000','10000','0011000','10000','10000','101011','10000','0100101','1111001','10000','10000','10000','10000','111011','10000','0101010','1100110','100011','1110','010001','10000','1110101','10000','10000','10000','00010','10000','1001101','10000','00000','0000100','10000','10000','10000'
'-----','-----','-----','-----','-----','-----','-------','-----','-----','-------','-------','------','-----','-------','-----','------','-----','-----','---','-----','-----','-----','-----','-------','-----','-------','-----','-------','------','-----','-----','-------','-----','-------','-----','-----','-----','-----','-----','------','------','-----','-----','---','------','-------','-------','-------','-------','-----','------','-----','-----','-------','-------','------','-------','-----','-------','------','-----','-----','------','-------','-------','-------','-----','-----','-------','-----','-----','------','-----','-------','-------','-----','-----','-----','-----','------','-----','-------','-------','------','----','------','-----','-------','-----','-----','-----','-----','-----','-------','-----','-----','-------','-----','-----','-----'
'11011','10000','0110110','10000','10000','011011','01110','10000','10000','10000','1000','0111100','10000','10000','10000','01000','10000','1010001','0110101','10000','10000','101010','10000','10000','10000','10000','0001110','10000','10000','10000','10000','100101','10000','10000','10000','10000','10000','10000','0100100','0000000','10000','10000','00110','10000','1010101','1111000','1111110','10000','1110010','10000','10000','1010110','0111110','1111000','10000','000010','1100011','1111100','10000','10000','01000','0100101','01011','10000','0001100','111101','111011','010100','10000','10000','1110001','10000','0111100','1101001','10000','1111101','10000','10000','1111001','1101001','1100','10001','10000','10000','0100100','011001','11111','10000','0000101','01110','011001','00100','010110','10000','10000','10110','10000','1110101','10000','10000'
'-----','-----','-------','-----','-----','------','-----','-----','-----','-----','----','-------','-----','-----','-----','-----','-----','-------','-------','-----','-----','------','-----','-----','-----','-----','-------','-----','-----','-----','-----','------','-----','-----','-----','-----','-----','-----','-------','-------','-----','-----','-----','-----','-------','-------','-------','-----','-------','-----','-----','-------','-------','-------','-----','------','-------','-------','-----','-----','-----','-------','-----','-----','-------','------','------','------','-----','-----','-------','-----','-------','-------','-----','-------','-----','-----','-------','-------','----','-----','-----','-----','-------','------','-----','-----','-------','-----','------','-----','------','-----','-----','-----','-----','-------','-----','-----'
'10000','110001','10000','1100011','0111001','10000','10000','1000101','10000','0010100','1010','011111','011001','0001011','000110','00000','10000','10000','111','10000','110001','11000','101101','100101','1100101','0010100','11000','0001101','10000','101110','10000','1001011','0111100','10000','10000','10000','10000','00010','10000','10000','10000','0001010','10000','0111111','01100','1011111','10000','110010','10000','1101010','1001111','10000','10000','101','1000100','10110','11101','10000','1001100','10000','001000','00010','001101','101011','01001','100111','0011011','01101','0001110','0010111','10000','0111100','111011','0011001','0110101','0111111','10000','10000','1001','10000','01000','1110','1','10000','10000','10000','10000','10011','010111','10000','0110010','01100','1101010','10000','001101','0000110','1110010','011001','1100','111111'
'-----','------','-----','-------','-------','-----','-----','-------','-----','-------','----','------','------','-------','------','-----','-----','-----','---','-----','------','-----','------','------','-------','-------','-----','-------','-----','------','-----','-------','-------','-----','-----','-----','-----','-----','-----','-----','-----','-------','-----','-------','-----','-------','-----','------','-----','-------','-------','-----','-----','---','-------','-----','-----','-----','-------','-----','------','-----','------','------','-----','------','-------','-----','-------','-------','-----','-------','------','-------','-------','-------','-----','-----','----','-----','-----','----','-','-----','-----','-----','-----','-----','------','-----','-------','-----','-------','-----','------','-------','-------','------','----','------'
'10000','1110101','10000','10000','10000','10000','10000','10000','0100010','10000','000001','00001','10000','10000','10000','10000','1101010','10000','100','0000001','10000','10000','1110110','10000','10000','110100','0110011','01000','1','10000','0011011','0011110','10000','0010','10000','10000','111101','10000','0110','10000','101','0110111','1001010','111','1100100','10000','0100010','10000','10000','10000','10000','00100','0101100','10000','10000','10000','10000','10000','1011110','10000','0111010','10000','0010010','10000','10000','10000','10000','10000','1011010','000110','1001','10100','10000','10000','1001001','10000','10000','10000','10000','0110111','10000','0101111','10000','10000','10000','10000','11001','1111100','0110001','10000','10000','10000','1000100','10000','10000','10000','0001010','001110','10000','01000'
'-----','-------','-----','-----','-----','-----','-----','-----','-------','-----','------','-----','-----','-----','-----','-----','-------','-----','---','-------','-----','-----','-------','-----','-----','------','-------','-----','-','-----','-------','-------','-----','----','-----','-----','------','-----','----','-----','---','-------','-------','---','-------','-----','-------','-----','-----','-----','-----','-----','-------','-----','-----','-----','-----','-----','-------','-----','-------','-----','-------','-----','-----','-----','-----','-----','-------','------','----','-----','-----','-----','-------','-----','-----','-----','-----','-------','-----','-------','-----','-----','-----','-----','-----','-------','-------','-----','-----','-----','-------','-----','-----','-----','-------','------','-----','-----'
'100111','10000','0011101','0001110','10000','10000','100010','0101101','001000','0011011','10000','10000','10000','10000','101111','10000','10000','1111001','10000','0010010','10111','10000','10000','10000','0101000','0100100','10000','10000','10000','10000','10000','1110110','10000','000011','1001111','10000','10000','10000','10000','10000','00010','10000','1111','1010101','000011','0101100','10000','000101','10000','01100','0010011','10000','0111001','0011011','10000','10000','10000','10000','10101','1111010','1011110','10000','10000','10000','001000','1','10000','10000','0000000','001111','1110101','1111010','1110001','10000','10000','10000','100110','0111001','10000','10000','100011','11110','011000','10000','1110110','10000','000110','10000','10000','10000','10000','10000','10000','10000','0010111','011011','10000','1000','1011011','0010010'
'------','-----','-------','-------','-----','-----','------','-------','------','-------','-----','-----','-----','-----','------','-----','-----','-------','-----','-------','-----','-----','-----','-----','-------','-------','-----','-----','-----','-----','-----','-------','-----','------','-------','-----','-----','-----','-----','-----','-----','-----','----','-------','------','-------','-----','------','-----','-----','-------','-----','-------','-------','-----','-----','-----','-----','-----','-------','-------','-----','-----','-----','------','-','-----','-----','-------','------','-------','-------','-------','-----','-----','-----','------','-------','-----','-----','------','-----','------','-----','-------','-----','------','-----','-----','-----','-----','-----','-----','-----','-------','------','-----','----','-------','-------'
'10000','10000','1010001','10000','0001100','10000','111010','1011100','00','101011','10011','10001','10000','0010110','10000','10000','10101','111111','10000','10101','11','1011','10000','0111','01110','10000','10000','10000','10000','0101','10100','1001101','10000','10000','10000','0110001','10000','011','111110','10000','1100','010110','10000','10000','10000','10000','10000','10000','0101100','10000','10100','10000','00010','001010','10000','10000','10000','0001','10000','10000','10000','00110','11','10000','10000','0011100','10000','10000','10000','101110','01100','1100','110111','10000','1101001','01100','10000','10000','0010011','10000','0010001','10000','10000','0110001','11011','10000','0101111','001100','101110','10','0101','10000','10000','0000101','1000111','10000','10000','10000','00','10'
'-----','-----','-------','-----','-------','-----','------','-------','--','------','-----','-----','-----','-------','-----','-----','-----','------','-----','-----','--','----','-----','----','-----','-----','-----','-----','-----','----','-----','-------','-----','-----','-----','-------','-----','---','------','-----','----','------','-----','-----','-----','-----','-----','-----','-------','-----','-----','-----','-----','------','-----','-----','-----','----','-----','-----','-----','-----','--','-----','-----','-------','-----','-----','-----','------','-----','----','------','-----','-------','-----','-----','-----','-------','-----','-------','-----','-----','-------','-----','-----','-------','------','------','--','----','-----','-----','-------','-------','-----','-----','-----','--','--'
'110110','10001','1111110','10000','010001','10000','10000','10000','0100110','10000','0010100','10000','10000','0','0011110','111111','10000','000111','1110001','0001000','10000','001100','0111100','10000','0101','100101','101011','10000','0001100','10000','001','10000','10000','10000','10000','0001101','1110111','0000111','0101101','10000','1001100','10000','0001001','10000','1010011','10000','10000','0000110','0100','01001','10000','000010','1101100','10000','101111','001011','000','10000','10000','10000','0101101','1101001','000110','11011','10000','111101','0100010','00000','11100','10000','1010101','0','110001','01001','10000','0011110','10000','0010101','10000','10000','10000','00100','1000','101011','0010100','10000','010111','0001101','1101101','10000','0001000','0110010','0001010','10000','010001','10000','10000','10000','10000','110111'
'------','-----','-------','-----','------','-----','-----','-----','-------','-----','-------','-----','-----','-','-------','------','-----','------','-------','-------','-----','------','-------','-----','----','------','------','-----','-------','-----','---','-----','-----','-----','-----','-------','-------','-------','-------','-----','-------','-----','-------','-----','-------','-----','-----','-------','----','-----','-----','------','-------','-----','------','------','---','-----','-----','-----','-------','-------','------','-----','-----','------','-------','-----','-----','-----','-------','-','------','-----','-----','-------','-----','-------','-----','-----','-----','-----','----','------','-------','-----','------','-------','-------','-----','-------','-------','-------','-----','------','-----','-----','-----','-----','------'
'1001100','0111111','11','1011','10000','10000','10000','1100','1100010','011000','0011111','10000','1001010','10000','10000','10000','001000','10000','0101001','10000','1111010','111101','011110','10000','111101','0101100','1000110','10000','10000','1001101','110011','10000','10000','1010111','10000','0100011','100110','001001','10100','10000','10000','10000','0000001','1110100','01010','1010111','00101','10000','10000','111','1100','10000','0110100','101111','10000','00111','011101','10000','0001101','1001110','10000','10000','1100010','10101','001010','10000','10000','10000','10000','10000','10000','10000','10000','1101111','1101','011111','10000','10000','1110101','10000','10000','10000','10000','10000','10000','10000','10000','1001010','10000','10000','10000','001011','10000','10000','10000','1110001','11001','0111110','100110','10000'
'-------','-------','--','----','-----','-----','-----','----','-------','------','-------','-----','-------','-----','-----','-----','------','-----','-------','-----','-------','------','------','-----','------','-------','-------','-----','-----','-------','------','-----','-----','-------','-----','-------','------','------','-----','-----','-----','-----','-------','-------','-----','-------','-----','-----','-----','---','----','-----','-------','------','-----','-----','------','-----','-------','-------','-----','-----','-------','-----','------','-----','-----','-----','-----','-----','-----','-----','-----','-------','----','------','-----','-----','-------','-----','-----','-----','-----','-----','-----','-----','-----','-------','-----','-----','-----','------','-----','-----','-----','-------','-----','-------','------','-----'
'10000','0110111','10001','01000','10000','1010110','10000','000100','10000','10000','10000','0010011','10000','10000','100111','10000','0110001','10000','10000','0001110','0011','0110101','10000','1010','10000','10000','01','1101001','10000','001000','1','111110','0010','00','10000','10000','10000','111010','10000','10000','10000','0100','10000','10000','0111000','10000','010','00100','10000','010110','001110','10000','0010','1000110','101000','10000','10000','000011','10000','101101','10000','1101000','10000','1101100','10000','010110','110001','10000','0001010','10000','10000','10000','1001100','10000','10000','10000','10000','10000','0101100','10000','10000','010111','110101','1111000','10000','1','10000','110010','10000','10000','10000','0100111','0110111','10000','10000','10000','0000110','001111','10000','10000'
'-----','-------','-----','-----','-----','-------','-----','------','-----','-----','-----','-------','-----','-----','------','-----','-------','-----','-----','-------','----','-------','-----','----','-----','-----','--','-------','-----','------','-','------','----','--','-----','-----','-----','------','-----','-----','-----','----','-----','-----','-------','-----','---','-----','-----','------','------','-----','----','-------','------','-----','-----','------','-----','------','-----','-------','-----','-------','-----','------','------','-----','-------','-----','-----','-----','-------','-----','-----','-----','-----','-----','-------','-----','-----','------','------','-------','-----','-','-----','------','-----','-----','-----','-------','-------','-----','-----','-----','-------','------','-----','-----'
'0010','10000','0010110','0011011','0100101','01','10000','1011111','10000','0111101','0000100','111011','10000','10000','10000','010010','1011101','10000','1100010','10000','10000','10000','0000000','1001010','1011','10000','1011000','0000110','000011','11110','10000','1101010','00','1100101','0011111','10000','10000','1101100','1010111','10000','1010010','1010111','000010','10000','10000','10000','1001111','0100110','01001','101000','10000','0010010','1000110','01101','10000','10000','01110','011010','001100','1111','10000','10000','0011100','111110','1111000','10000','10000','1101010','0010110','10000','10000','1101111','10000','10000','10111','10000','110101','10000','10000','10000','10000','000110','0010111','10000','0000110','10000','10000','10000','10000','1010100','10000','10000','0101000','0010010','01101','01011','10000','10000','0001110','10000'
'----','-----','-------','-------','-------','--','-----','-------','-----','-------','-------','------','-----','-----','-----','------','-------','-----','-------','-----','-----','-----','-------','-------','----','-----','-------','-------','------','-----','-----','-------','--','-------','-------','-----','-----','-------','-------','-----','-------','-------','------','-----','-----','-----','-------','-------','-----','------','-----','-------','-------','-----','-----','-----','-----','------','------','----','-----','-----','-------','------','-------','-----','-----','-------','-------','-----','-----','-------','-----','-----','-----','-----','------','-----','-----','-----','-----','------','-------','-----','-------','-----','-----','-----','-----','-------','-----','-----','-------','-------','-----','-----','-----','-----','-------','-----'
'0011001','10000','10000','0001101','10000','0110001','1010101','10000','10000','10000','0110100','00','10000','1011101','10000','1000110','1111100','10000','0011001','10000','10000','01000','10000','0011000','10000','0110001','1111110','1100011','011100','10000','10000','1011111','0001110','10000','1101110','10000','101011','0000111','0111010','10000','1010001','10000','000011','10000','10000','10000','1110111','011110','10000','10000','10000','10000','011111','0011100','10000','10000','0110011','10000','0001001','000011','10000','001101','10000','1010011','10000','10000','10000','10000','1111001','1011110','10000','0110110','10000','010110','10000','1111','0101001','10000','10000','10000','0101100','10000','10000','0001','10000','0011010','010111','10000','10000','0011001','10000','10000','10000','10000','1001110','10000','10000','100','10000','10000'
'-------','-----','-----','-------','-----','-------','-------','-----','-----','-----','-------','--','-----','-------','-----','-------','-------','-----','-------','-----','-----','-----','-----','-------','-----','-------','-------','-------','------','-----','-----','-------','-------','-----','-------','-----','------','-------','-------','-----','-------','-----','------','-----','-----','-----','-------','------','-----','-----','-----','-----','------','-------','-----','-----','-------','-----','-------','------','-----','------','-----','-------','-----','-----','-----','-----','-------','-------','-----','-------','-----','------','-----','----','-------','-----','-----','-----','-------','-----','-----','----','-----','-------','------','-----','-----','-------','-----','-----','-----','-----','-------','-----','-----','---','-----','-----'
'000001','111100','10000','10000','1110111','0101100','1100100','10000','0110100','10000','10000','10000','10000','10000','10000','110011','01','001010','01100','10000','10000','0000000','1001100','10000','10000','10000','101010','10000','10000','1011110','10000','10000','001110','10000','10000','10000','10000','0100100','10000','10000','10000','1000100','10000','0000111','10000','1000110','10000','10000','1110011','010010','011011','0000101','1011101','100110','10010','111000','10000','1101100','10000','10000','10000','10000','0100111','000','1111101','011','10000','10000','1111000','100110','0000','00101','10000','111','11','1000110','001001','10000','10000','10000','000101','011110','10000','001010','10000','111000','10000','10000','001000','0001','0111001','0001001','10000','11','1001100','110001','0000100','1110101','10000','0100101'
'------','------','-----','-----','-------','-------','-------','-----','-------','-----','-----','-----','-----','-----','-----','------','--','------','-----','-----','-----','-------','-------','-----','-----','-----','------','-----','-----','-------','-----','-----','------','-----','-----','-----','-----','-------','-----','-----','-----','-------','-----','-------','-----','-------','-----','-----','-------','------','------','-------','-------','------','-----','------','-----','-------','-----','-----','-----','-----','-------','---','-------','---','-----','-----','-------','------','----','-----','-----','---','--','-------','------','-----','-----','-----','------','------','-----','------','-----','------','-----','-----','------','----','-------','-------','-----','--','-------','------','-------','-------','-----','-------'
'10000','010110','10000','111001','0001101','110110','10000','00101','0110001','10000','10000','10000','0101','10000','10000','0111011','0101101','0100101','1010101','10000','10000','10000','10000','10000','011101','10011','1101010','100011','0010010','10000','10010','10000','10000','10000','10000','10000','11101','111110','1011000','10000','0010101','1101100','10000','1010110','10000','001','10000','10000','0110110','10000','101100','1011101','0010100','10000','10000','1111111','10000','101001','10000','1000100','0111111','10000','01011','100011','010001','1111001','101110','10000','100101','10000','10000','0111','1011111','10000','10000','10001','10000','10000','000111','000111','10000','10000','0','100101','1000','011011','10000','000001','10000','0100100','10000','10000','101110','0111000','101000','011001','10000','10000','10000','10000'
'-----','------','-----','------','-------','------','-----','-----','-------','-----','-----','-----','----','-----','-----','-------','-------','-------','-------','-----','-----','-----','-----','-----','------','-----','-------','------','-------','-----','-----','-----','-----','-----','-----','-----','-----','------','-------','-----','-------','-------','-----','-------','-----','---','-----','-----','-------','-----','------','-------','-------','-----','-----','-------','-----','------','-----','-------','-------','-----','-----','------','------','-------','------','-----','------','-----','-----','----','-------','-----','-----','-----','-----','-----','------','------','-----','-----','-','------','----','------','-----','------','-----','-------','-----','-----','------','-------','------','------','-----','-----','-----','-----'
