'0011110','10000','0010110','001110','0101111','10000','1011000','10000','10000','10000','0100001','10000','000','10000','10000','00111','0','1110','10000','1111000','10000','10000','10000','011000','01001','10000','001100','01000','0100000','00111','10000','10000','10000','111111','10000','0001010','10000','1100111','10000','10000','1110111','10000','1010110','1001000','0011','10000','10000','10000','10000','10000','0011000','1001110','10000','10000','1011110','10000','001000','0','110010','10000','1000001','110001','011010','10000','10000','001101','10000','0001111','1010110','1100001','1111000','10000','110110','10000','10000','10000','10000','10000','10101','0000010','110101','10000','01000','0001011','10000','1001010','0100101','0101','10000','10000','010011','1110000','10111','010010','10000','10000','10000','0111011','10000','10000'
'-----','-----','-----','-','------','-----','-----','-----','-----','-------','-----','-----','----','-----','-----','-------','-----','------','-----','------','-----','-------','------','-----','-------','-----','-----','-------','-------','-----','-----','-----','-----','-----','-----','-----','-----','------','-----','-----','------','-----','-----','-----','-------','-----','-----','-------','-------','-------','-----','------','-----','-----','-----','-----','----','-------','------','-----','-----','-----','-----','-----','-------','-------','-------','-----','-------','-------','-----','------','-----','------','-------','-----','-----','-------','-------','-----','------','------','-----','-----','-----','------','-------','-----','-------','-----','-----','-------','-------','-------','-------','-----','-----','-----','-----','-----'
'10111','11000','10000','100','10000','10000','01001','10000','10000','10000','1011000','10000','10000','10000','001111','10000','10000','10000','10000','0111001','100000','10000','0101101','10000','0100','1100111','1001110','10000','000','1000','10000','10000','10000','1111100','101110','10000','0000111','10000','10000','10000','10000','000001','1100110','1001110','10000','0001011','10000','10000','111111','1001001','10000','0110000','10000','0101111','1010110','10000','10000','10000','10000','000000','10000','10000','00001','10000','10000','010100','0111110','101101','00111','10000','001111','010','10000','111010','10000','10000','10000','10000','0000010','01111','10000','10000','10000','10000','10000','10000','10001','010011','00011','10000','1010001','0010101','10000','10000','1110010','10000','10100','1101001','10000','10000'
'-----','-----','-----','---','-----','-----','-----','-----','-----','-----','-------','-----','-----','-----','------','-----','-----','-----','-----','-------','------','-----','-------','-----','----','-------','-------','-----','---','----','-----','-----','-----','-------','------','-----','-------','-----','-----','-----','-----','------','-------','-------','-----','-------','-----','-----','------','-------','-----','-------','-----','-------','-------','-----','-----','-----','-----','------','-----','-----','-----','-----','-----','------','-------','------','-----','-----','------','---','-----','------','-----','-----','-----','-----','-------','-----','-----','-----','-----','-----','-----','-----','-----','------','-----','-----','-------','-------','-----','-----','-------','-----','-----','-------','-----','-----'
'010001','01101','10000','111010','10000','10000','10000','10000','10000','0100101','10000','10000','10000','10010','1100000','100000','1011101','10000','100','10000','10000','10000','1001101','101110','00001','10000','00010','10000','1101110','1100010','10000','0100111','10000','10000','0010011','1011010','10000','10000','10000','0101001','00101','1100010','10000','10000','1111000','10000','10000','10000','10000','10000','10000','0010000','1000111','10000','10000','0010011','110011','10000','011101','0101110','001','1011101','10000','10000','10000','10000','10000','10000','0011100','10000','10000','11101','11111','100100','10000','10000','10000','10000','1001100','010111','0101000','0001101','1101010','10000','1100111','10000','1001000','10000','10000','001010','10000','0101110','10000','1110111','10000','0110001','10000','0111110','110010','0001101'
'------','-----','-----','------','-----','-----','-----','-----','-----','-------','-----','-----','-----','-----','-------','------','-------','-----','---','-----','-----','-----','-------','------','-----','-----','-----','-----','-------','-------','-----','-------','-----','-----','-------','-------','-----','-----','-----','-------','-----','-------','-----','-----','-------','-----','-----','-----','-----','-----','-----','-------','-------','-----','-----','-------','------','-----','------','-------','---','-------','-----','-----','-----','-----','-----','-----','-------','-----','-----','-----','-----','------','-----','-----','-----','-----','-------','------','-------','-------','-------','-----','-------','-----','-------','-----','-----','------','-----','-------','-----','-------','-----','-------','-----','-------','------','-------'
'10000','001111','10000','10000','10000','1011001','10000','0000000','1111001','0000100','01000','10000','10000','10000','0100110','10000','00010','10000','0111010','10000','0110001','10000','10000','0100010','00110','11010','10000','10000','1011010','10000','10000','10000','10000','1001000','0010010','10000','10011','01110','10000','1110010','10000','0010001','10000','10000','101011','0000','1000010','10000','1','0100101','10000','10000','10000','0100011','100000','0110101','10000','10000','10000','000','0000110','0101010','1001100','011','10000','10000','10000','10000','0001110','10000','10100','0000100','0011110','10000','10000','1100010','1101','1010101','10000','10000','10000','10000','100111','10000','10000','0010001','010111','1100000','111001','10000','10000','10000','10000','10000','0011011','1000010','1001001','0000001','10000','111000'
'-----','------','-----','-----','-----','-------','-----','-------','-------','-------','-----','-----','-----','-----','-------','-----','-----','-----','-------','-----','-------','-----','-----','-------','-----','-----','-----','-----','-------','-----','-----','-----','-----','-------','-------','-----','-----','-----','-----','-------','-----','-------','-----','-----','------','----','-------','-----','-','-------','-----','-----','-----','-------','------','-------','-----','-----','-----','---','-------','-------','-------','---','-----','-----','-----','-----','-------','-----','-----','-------','-------','-----','-----','-------','----','-------','-----','-----','-----','-----','------','-----','-----','-------','------','-------','------','-----','-----','-----','-----','-----','-------','-------','-------','-------','-----','------'
'10000','10000','10000','10000','10000','10000','10000','1110101','1111100','10000','00010','10000','10000','10000','0100000','10000','10000','0110101','0101100','000100','0000','10000','10000','10000','0000110','10000','011000','1010001','0100010','00001','1000101','101000','010001','10000','100101','1011','10000','10000','100010','10000','1110010','0001001','10000','10000','10000','1011011','100001','000111','1010011','0100101','10000','10000','01100','10000','1101000','1100','10101','10000','000100','0011','10000','0001001','011111','10000','10000','0100000','10000','10000','10000','10000','10000','10000','10000','0010000','111011','0000101','1111001','10000','1001101','10000','10000','10000','10000','011010','10000','10000','10000','10000','10000','10000','101011','10000','10000','000000','10000','10000','10000','00100','10000','100010'
'-----','-----','-----','-----','-----','-----','-----','-------','-------','-----','-----','-----','-----','-----','-------','-----','-----','-------','-------','------','----','-----','-----','-----','-------','-----','------','-------','-------','-----','-------','------','------','-----','------','----','-----','-----','------','-----','-------','-------','-----','-----','-----','-------','------','------','-------','-------','-----','-----','-----','-----','-------','----','-----','-----','------','----','-----','-------','------','-----','-----','-------','-----','-----','-----','-----','-----','-----','-----','-------','------','-------','-------','-----','-------','-----','-----','-----','-----','------','-----','-----','-----','-----','-----','-----','------','-----','-----','------','-----','-----','-----','-----','-----','------'
'10000','10000','0001100','10000','10000','0101000','1110','000110','0000','0011110','00111','10000','10000','10000','0100001','0101','10000','1001010','100001','10000','1101111','10000','10000','10000','0001011','10000','01101','011111','1111001','100','10000','10000','10000','10000','100001','10000','111010','10000','10000','11100','001011','0101110','0001000','1011001','10000','000110','10000','01101','10000','1101111','0010','00001','10000','001100','0010010','10000','10000','10000','1111011','10000','10000','011110','10000','10000','0011001','10000','10000','1010110','10000','101011','001110','10000','1010011','10000','10000','10000','10000','10000','10000','1011011','10000','10000','10000','0100001','101101','0010100','1000011','000010','0011110','0111011','00110','10000','11011','0100010','10000','1011101','10000','0000011','10000','10000'
'-----','-----','-------','-----','-----','-------','----','------','----','-------','-----','-----','-----','-----','-------','----','-----','-------','------','-----','-------','-----','-----','-----','-------','-----','-----','------','-------','---','-----','-----','-----','-----','------','-----','------','-----','-----','-----','------','-------','-------','-------','-----','------','-----','-----','-----','-------','----','-----','-----','------','-------','-----','-----','-----','-------','-----','-----','------','-----','-----','-------','-----','-----','-------','-----','------','------','-----','-------','-----','-----','-----','-----','-----','-----','-------','-----','-----','-----','-------','------','-------','-------','------','-------','-------','-----','-----','-----','-------','-----','-------','-----','-------','-----','-----'
'0111100','10000','1001101','0001','10000','0111111','10000','0011100','0010111','0001110','10000','10000','111011','10000','11100','10000','10000','011','10000','10000','11000','10000','10000','0010011','10000','10000','10000','000111','1010000','10000','10000','10000','10000','10000','1100000','10000','10000','10000','1101010','100100','10000','100','10010','10000','10000','10000','0000000','10000','100011','10000','10000','1110000','110011','10000','10000','0110001','10000','000010','10000','10000','00011','0011111','10000','0100001','0000101','1110010','10000','10000','10000','1010101','1010100','11010','001110','1','1001011','10000','11001','10000','10000','011000','0001100','10000','0111111','0101010','10000','000111','1010','10000','10000','1010011','10000','10000','10000','10000','0111001','10000','10000','1110000','1010111','0001110'
'-------','-----','-------','----','-----','-------','-----','-------','-------','-------','-----','-----','------','-----','-----','-----','-----','---','-----','-----','-----','-----','-----','-------','-----','-----','-----','------','-------','-----','-----','-----','-----','-----','-------','-----','-----','-----','-------','------','-----','---','-----','-----','-----','-----','-------','-----','------','-----','-----','-------','------','-----','-----','-------','-----','------','-----','-----','-----','-------','-----','-------','-------','-------','-----','-----','-----','-------','-------','-----','------','-','-------','-----','-----','-----','-----','------','-------','-----','-------','-------','-----','------','----','-----','-----','-------','-----','-----','-----','-----','-------','-----','-----','-------','-------','-------'
'0100101','0000101','1111011','1111010','0100','10000','10000','10000','001011','10','10000','10000','10000','1101111','10000','10000','10000','10000','10000','0110100','10000','110001','0001','0010','10000','10000','1110000','1000','10000','10000','1100','10000','10000','10000','00101','1111010','0010001','10000','100111','10000','10111','1001110','011001','10000','1010111','10000','1010111','011000','10000','1100110','000001','11100','10000','0111000','10000','1011','100011','1010001','0000','0011110','10000','0010101','10000','11101','100110','10000','001100','10000','001001','0101','10101','1000101','011111','1100010','10000','0110001','10000','1010001','10000','10000','1101','10000','10000','0010000','10000','001000','10000','10000','10110','10000','10000','10000','10000','1100100','10000','10000','101000','10000','10000','0111111'
'-------','-------','-------','-------','----','-----','-----','-----','------','--','-----','-----','-----','-------','-----','-----','-----','-----','-----','-------','-----','------','----','----','-----','-----','-------','----','-----','-----','----','-----','-----','-----','-----','-------','-------','-----','------','-----','-----','-------','------','-----','-------','-----','-------','------','-----','-------','------','-----','-----','-------','-----','----','------','-------','----','-------','-----','-------','-----','-----','------','-----','------','-----','------','----','-----','-------','------','-------','-----','-------','-----','-------','-----','-----','----','-----','-----','-------','-----','------','-----','-----','-----','-----','-----','-----','-----','-------','-----','-----','------','-----','-----','-------'
'0001101','1000100','0000111','111111','10000','10010','0001000','10000','01','110','10000','10000','1101101','10000','10000','101010','101111','10000','10000','10000','0010010','10000','1111111','01111','10000','11110','0000001','10000','10000','10110','10000','10000','10000','10000','10000','10000','10000','10000','10000','10000','10000','10000','10000','10000','10000','10000','1111001','0010111','1100000','1011110','10000','10000','10000','10000','10000','10000','11001','010011','1001110','110000','0110111','10000','1010011','0110','10000','11010','10110','1111010','10000','10000','10000','00011','001100','10000','0011000','1100100','10000','10000','10000','10000','0101010','10000','1100','10000','10000','0000010','010100','10000','001101','11010','000000','10000','10000','1000100','00100','11011','10000','10000','1000010','0110111'
'-------','-------','-------','------','-----','-----','-------','-----','--','---','-----','-----','-------','-----','-----','------','------','-----','-----','-----','-------','-----','-------','-----','-----','-----','-------','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-------','-------','-------','-------','-----','-----','-----','-----','-----','-----','-----','------','-------','------','-------','-----','-------','----','-----','-----','-----','-------','-----','-----','-----','-----','------','-----','-------','-------','-----','-----','-----','-----','-------','-----','----','-----','-----','-------','------','-----','------','-----','------','-----','-----','-------','-----','-----','-----','-----','-------','-------'
'10000','0000101','10000','1110','10000','10000','10000','101111','11000','10000','10000','100010','0010001','10101','1110101','10000','10000','1011011','10000','0111011','10000','10000','10000','10000','0111001','100000','10000','10000','10000','10000','10000','0111001','0101011','0110011','111000','0101000','10000','0111100','01','0100','10111','1000000','10000','01011','10000','10000','101001','10000','0001111','110100','1010010','01011','1001110','10000','0010110','010100','10000','10000','0011010','10000','10000','10000','10000','0','10000','10000','011001','011101','0010011','110001','10000','00','10000','10000','1010011','1110','1011111','10000','1101101','000010','0010010','10000','010110','111','1100010','1100100','10000','11','10000','10000','10011','10000','1100','000111','10000','100010','10000','10000','10000','101'
'-----','-------','-----','----','-----','-----','-----','------','-----','-----','-----','------','-------','-----','-------','-----','-----','-------','-----','-------','-----','-----','-----','-----','-------','------','-----','-----','-----','-----','-----','-------','-------','-------','------','-------','-----','-------','--','----','-----','-------','-----','-----','-----','-----','------','-----','-------','------','-------','-----','-------','-----','-------','------','-----','-----','-------','-----','-----','-----','-----','-','-----','-----','------','------','-------','------','-----','--','-----','-----','-------','----','-------','-----','-------','------','-------','-----','------','---','-------','-------','-----','--','-----','-----','-----','-----','----','------','-----','------','-----','-----','-----','---'
'0110','1010100','0101101','0010001','01111','0110011','10000','1100110','010000','1100110','010111','1111000','1010111','10000','10000','1110010','10000','110000','10000','1100011','10000','1001110','010100','1011000','00100','10000','0110110','10000','1111101','001101','00001','10000','0100000','1001101','1111111','10000','10000','10000','101','10000','0001000','10000','1101','1000000','01','0111001','10000','10000','10000','10000','10000','10000','0001011','1000','10000','0101011','10000','0111101','10000','10000','0101111','0010000','1111111','10000','1001101','10000','10000','1101','0000010','0110111','10000','111110','000100','110','1100000','0101','10000','1010110','10000','0001100','10000','10001','0000101','10000','100111','10000','10000','10000','10000','1011001','10000','10000','0001101','101011','111001','0011010','1010011','10000','0111111','0111111'
'----','-------','-------','-------','-----','-------','-----','-------','------','-------','------','-------','-------','-----','-----','-------','-----','------','-----','-------','-----','-------','------','-------','-----','-----','-------','-----','-------','------','-----','-----','-------','-------','-------','-----','-----','-----','---','-----','-------','-----','----','-------','--','-------','-----','-----','-----','-----','-----','-----','-------','----','-----','-------','-----','-------','-----','-----','-------','-------','-------','-----','-------','-----','-----','----','-------','-------','-----','------','------','---','-------','----','-----','-------','-----','-------','-----','-----','-------','-----','------','-----','-----','-----','-----','-------','-----','-----','-------','------','------','-------','-------','-----','-------','-------'
'10000','0111','10000','111110','10000','110','0001001','10000','010101','10000','0011','1010','10000','10000','0011010','1100011','10000','1110010','01111','10000','10000','010','100001','10000','0010111','1010101','10000','0111000','1110101','110011','01110','0110010','10000','0100','10000','10000','10011','10010','10000','1100100','10000','010001','10000','10000','111111','10000','1110101','101110','11011','10000','1100000','10000','1010111','0101001','10000','10000','0011001','110110','10000','1101001','10000','01011','000100','001101','1011011','0101','10000','10000','10000','101111','10000','1011000','10000','1011100','10000','0000110','10000','101001','10000','100010','011100','0110111','0111110','0001001','10000','1101000','10000','1101','0111100','0001111','10000','10000','0110100','1001000','10000','10000','010111','10000','1000101','11110'
'-----','----','-----','------','-----','---','-------','-----','------','-----','----','----','-----','-----','-------','-------','-----','-------','-----','-----','-----','---','------','-----','-------','-------','-----','-------','-------','------','-----','-------','-----','----','-----','-----','-----','-----','-----','-------','-----','------','-----','-----','------','-----','-------','------','-----','-----','-------','-----','-------','-------','-----','-----','-------','------','-----','-------','-----','-----','------','------','-------','----','-----','-----','-----','------','-----','-------','-----','-------','-----','-------','-----','------','-----','------','------','-------','-------','-------','-----','-------','-----','----','-------','-------','-----','-----','-------','-------','-----','-----','------','-----','-------','-----'
'10000','1101110','01','1000001','10000','1110011','10000','10000','10000','10000','1000101','00011','110','011010','10000','0010100','10000','10000','10000','10000','11101','10000','1000100','111001','1110111','10000','10000','10000','10000','10000','0111000','10000','10000','10000','1001100','10000','101001','10000','00','10000','10000','011101','10','10010','10000','10000','101010','0010010','101000','10000','0010010','111101','10000','10000','100100','1011101','00001','10000','0001010','10000','10000','0101110','10000','0111100','10000','10000','0000010','10000','10000','0011111','10000','1101101','100011','10000','10000','0000','1110100','10000','100100','1111101','10000','0100001','1000100','10000','11000','1100011','10000','10000','0101111','10000','10000','00010','1011100','0011010','10000','01000','10000','1011010','10000','10000'
'-----','-------','--','-------','-----','-------','-----','-----','-----','-----','-------','-----','---','------','-----','-------','-----','-----','-----','-----','-----','-----','-------','------','-------','-----','-----','-----','-----','-----','-------','-----','-----','-----','-------','-----','------','-----','--','-----','-----','------','--','-----','-----','-----','------','-------','------','-----','-------','------','-----','-----','------','-------','-----','-----','-------','-----','-----','-------','-----','-------','-----','-----','-------','-----','-----','-------','-----','-------','------','-----','-----','----','-------','-----','------','-------','-----','-------','-------','-----','-----','-------','-----','-----','-------','-----','-----','-----','-------','-------','-----','-----','-----','-------','-----','-----'
'100101','1001100','10000','10000','10000','10000','10000','10000','10000','10000','10000','0001101','10000','01101','1001001','10000','10000','10000','10000','10000','10000','10000','10000','000110','10000','10000','1111010','10000','0111011','0010011','110101','10000','00101','10000','10000','011000','1100000','10000','0010100','0110011','10000','00100','10000','0101010','10000','10000','10000','10000','10000','10000','10000','011100','11001','10000','1111010','10000','011010','10000','10000','011110','10000','11100','1001001','11101','10000','001100','10000','10000','10000','01001','10000','10000','10000','0000111','10000','10000','10000','1010111','10000','1110011','10000','10000','0001010','10000','00','10000','10000','10000','10000','10000','11010','0111110','10000','10000','10000','10000','11001','000','10000','10000'
'------','-------','-----','-----','-----','-----','-----','-----','-----','-----','-----','-------','-----','-----','-------','-----','-----','-----','-----','-----','-----','-----','-----','------','-----','-----','-------','-----','-------','-------','------','-----','-----','-----','-----','------','-------','-----','-------','-------','-----','-----','-----','-------','-----','-----','-----','-----','-----','-----','-----','------','-----','-----','-------','-----','------','-----','-----','------','-----','-----','-------','-----','-----','------','-----','-----','-----','-----','-----','-----','-----','-------','-----','-----','-----','-------','-----','-------','-----','-----','-------','-----','--','-----','-----','-----','-----','-----','-----','-------','-----','-----','-----','-----','-----','---','-----','-----'
'1110000','10000','10000','1101011','10000','10000','10000','011','10000','1001101','10000','10000','1010000','10000','10000','1010000','1000010','10000','10000','10000','10000','010110','1100001','0111101','0111111','10000','0001011','10000','10000','10000','10000','10000','1001001','0000111','10000','0011000','10000','10000','10000','10000','10000','0010001','10000','10000','10000','10101','011001','10000','10000','0011001','001001','1011010','10000','0010001','10000','10000','10000','10000','10000','10000','10000','10000','1011100','10000','10000','11','1001100','10000','11001','10000','10000','10000','1100011','10000','0101011','10000','101000','0001','1100100','10000','10000','10000','11','10000','10000','10000','1101011','10000','110110','10000','10000','011000','010000','0110000','10000','1101010','00100','10000','10000','0100'
'-------','-----','-----','-------','-----','-----','-----','---','-----','-------','-----','-----','-------','-----','-----','-------','-------','-----','-----','-----','-----','------','-------','-------','-------','-----','-------','-----','-----','-----','-----','-----','-------','-------','-----','-------','-----','-----','-----','-----','-----','-------','-----','-----','-----','-----','------','-----','-----','-------','------','-------','-----','-------','-----','-----','-----','-----','-----','-----','-----','-----','-------','-----','-----','--','-------','-----','-----','-----','-----','-----','-------','-----','-------','-----','------','----','-------','-----','-----','-----','--','-----','-----','-----','-------','-----','------','-----','-----','------','------','-------','-----','-------','-----','-----','-----','----'
'10000','10000','10000','10000','1010101','1110101','101010','0000110','1111010','1001000','000101','010011','1111110','10000','10000','001010','10000','10000','001000','10000','10000','1100000','1000','11010','10000','10000','10000','0011111','10000','10000','10000','10000','10000','10000','10000','101100','10000','10000','10000','10000','10000','10011','10000','10000','0001100','1111010','10000','10000','10000','10000','0100110','110100','10000','10000','0010010','00010','10000','10001','10000','10000','001000','10000','10000','10000','10000','0111111','10000','10000','0010001','10000','10000','0100000','10000','1101111','10000','1100','10000','1111100','10000','10000','10000','000011','01','10000','10000','10000','0011001','111001','111','10000','001011','000000','011000','1101001','10000','10000','0011100','10000','110010','011001'
'-----','-----','-----','-----','-------','-------','------','-------','-------','-------','------','------','-------','-----','-----','------','-----','-----','------','-----','-----','-------','----','-----','-----','-----','-----','-------','-----','-----','-----','-----','-----','-----','-----','------','-----','-----','-----','-----','-----','-----','-----','-----','-------','-------','-----','-----','-----','-----','-------','------','-----','-----','-------','-----','-----','-----','-----','-----','------','-----','-----','-----','-----','-------','-----','-----','-------','-----','-----','-------','-----','-------','-----','----','-----','-------','-----','-----','-----','------','--','-----','-----','-----','-------','------','---','-----','------','------','------','-------','-----','-----','-------','-----','------','------'
'0101001','10000','10000','101001','1001','10000','10000','011000','10000','100000','10000','100010','10000','10000','10000','10000','001001','10000','0101101','10000','10000','10000','10000','10000','100011','1100101','111110','1100001','0000011','10000','011001','0100010','10000','10000','01010','10000','10000','101011','1111010','10000','0111000','101011','10000','10000','1000101','10000','111000','10000','10000','10000','0000000','0011010','10000','10000','10000','10000','10000','001111','10000','10000','10000','10000','10000','10000','10000','10101','010111','1011101','0111100','01001','0011001','10000','00000','10000','1010100','0010000','10000','10000','010000','0010100','10000','1110','10000','0011111','10000','10000','0110101','1111111','10000','1010110','10000','10000','10000','10000','0001111','10000','11','0011111','1110010','1101000'
'-------','-----','-----','------','----','-----','-----','------','-----','------','-----','------','-----','-----','-----','-----','------','-----','-------','-----','-----','-----','-----','-----','------','-------','------','-------','-------','-----','------','-------','-----','-----','-----','-----','-----','------','-------','-----','-------','------','-----','-----','-------','-----','------','-----','-----','-----','-------','-------','-----','-----','-----','-----','-----','------','-----','-----','-----','-----','-----','-----','-----','-----','------','-------','-------','-----','-------','-----','-----','-----','-------','-------','-----','-----','------','-------','-----','----','-----','-------','-----','-----','-------','-------','-----','-------','-----','-----','-----','-----','-------','-----','--','-------','-------','-------'
'10000','0001010','10000','10000','1000111','1100000','10000','1011000','10000','1001100','0101101','1010101','10000','111101','10000','010011','10000','0000','00','1111101','10000','1011011','10000','100000','10000','10000','0111010','111111','10000','11010','10000','10000','10000','10000','10000','10000','0011011','1001010','1110000','10000','10000','10000','10000','110010','10000','10000','0101110','1111101','10000','1100110','10000','10000','001011','1100000','0011','01010','0110010','10000','10000','011011','10000','10000','00111','10000','0011010','0111011','0100110','0100000','110111','10000','000101','10000','000100','10000','0111001','10000','1011001','10000','0110001','1100010','10000','1110110','10000','1100111','10000','10000','10000','10000','100111','000011','100010','10000','111110','1111001','10000','0011101','10000','10000','10000','111011'
'-----','-------','-----','-----','-------','-------','-----','-------','-----','-------','-------','-------','-----','------','-----','------','-----','----','--','-------','-----','-------','-----','------','-----','-----','-------','------','-----','-----','-----','-----','-----','-----','-----','-----','-------','-------','-------','-----','-----','-----','-----','------','-----','-----','-------','-------','-----','-------','-----','-----','------','-------','----','-----','-------','-----','-----','------','-----','-----','-----','-----','-------','-------','-------','-------','------','-----','------','-----','------','-----','-------','-----','-------','-----','-------','-------','-----','-------','-----','-------','-----','-----','-----','-----','------','------','------','-----','------','-------','-----','-------','-----','-----','-----','------'
'1000100','10000','10000','10000','0111001','1010011','1000110','10000','10000','10000','1000100','0010101','11100','10000','1000001','10000','10001','10000','10000','10000','10000','10000','10000','10000','111110','1010000','111111','111011','001110','10010','1010001','001101','10000','10000','10000','10010','10000','10000','10000','010101','10000','10000','10000','0001','10000','10111','111101','10000','111','10000','10000','10101','10000','100010','1111001','10000','10000','10000','10000','011100','10000','1111110','10000','10000','10000','1010000','10000','10000','10000','101001','1100111','1010011','1010100','0','1101110','10000','0101110','10000','10000','10000','10000','10000','0001111','010111','0','0010110','0011010','11011','10000','10000','10000','00110','100100','10000','101110','10000','10000','011110','10000','111011'
'-------','-----','-----','-----','-------','-------','-------','-----','-----','-----','-------','-------','-----','-----','-------','-----','-----','-----','-----','-----','-----','-----','-----','-----','------','-------','------','------','------','-----','-------','------','-----','-----','-----','-----','-----','-----','-----','------','-----','-----','-----','----','-----','-----','------','-----','---','-----','-----','-----','-----','------','-------','-----','-----','-----','-----','------','-----','-------','-----','-----','-----','-------','-----','-----','-----','------','-------','-------','-------','-','-------','-----','-------','-----','-----','-----','-----','-----','-------','------','-','-------','-------','-----','-----','-----','-----','-----','------','-----','------','-----','-----','------','-----','------'
'00111','10000','110101','011010','10000','10000','010011','11','10000','10000','1000011','10000','10000','0111110','10000','10000','10000','10000','1011000','111100','0000','1001110','1100101','10000','10000','10000','10000','10000','1100000','001','11111','10000','1010001','10000','0000110','1111111','10000','10000','10000','0001100','1011100','01101','10000','1111101','00','0100101','10000','10000','0111110','10000','10000','10000','0110011','011011','00','100100','10000','10000','1010100','10011','1100111','10000','10000','10000','10000','10000','10000','0101010','10000','100010','001011','10000','10000','000111','1000011','000110','10000','011001','10000','0011001','00101','10000','10000','10000','0101100','10000','011000','10000','00','1111111','001010','10000','10000','01110','0010110','111101','0111','10000','010010','0101110'
'-----','-----','------','------','-----','-----','------','--','-----','-----','-------','-----','-----','-------','-----','-----','-----','-----','-------','------','----','-------','-------','-----','-----','-----','-----','-----','-------','---','-----','-----','-------','-----','-------','-------','-----','-----','-----','-------','-------','-----','-----','-------','--','-------','-----','-----','-------','-----','-----','-----','-------','------','--','------','-----','-----','-------','-----','-------','-----','-----','-----','-----','-----','-----','-------','-----','------','------','-----','-----','------','-------','------','-----','------','-----','-------','-----','-----','-----','-----','-------','-----','------','-----','--','-------','------','-----','-----','-----','-------','------','----','-----','------','-------'
'1100110','0010111','011001','1110011','0011000','11011','10000','1000001','10000','1001001','10000','110001','1010110','10000','1111010','111001','10000','111111','0110','10000','1011101','00100','1001','10000','0011010','10000','1110001','10000','10000','111001','10000','1100000','10000','10000','10000','0110000','10111','10000','1010110','10000','10000','001100','10110','10000','10000','10000','0011011','10000','11000','110001','1111011','10000','100','000000','10000','0111','10000','1001','10000','0000111','1','01000','10000','10000','10000','10000','0110010','10000','0000101','10000','100000','10000','1100111','1100101','100101','1000','101100','1010011','10000','10000','10000','100100','10000','10000','0010010','0100001','10000','101111','10000','0110','10000','10000','1100110','10000','00011','0111010','10000','10000','1011','10000'
'-------','-------','------','-------','-------','-----','-----','-------','-----','-------','-----','------','-------','-----','-------','------','-----','------','----','-----','-------','-----','----','-----','-------','-----','-------','-----','-----','------','-----','-------','-----','-----','-----','-------','-----','-----','-------','-----','-----','------','-----','-----','-----','-----','-------','-----','-----','------','-------','-----','---','------','-----','----','-----','----','-----','-------','-','-----','-----','-----','-----','-----','-------','-----','-------','-----','------','-----','-------','-------','------','----','------','-------','-----','-----','-----','------','-----','-----','-------','-------','-----','------','-----','----','-----','-----','-------','-----','-----','-------','-----','-----','----','-----'
'0000110','10000','001001','10000','10000','0101011','001111','10000','10000','10000','111111','10010','10000','10000','10000','10000','0101111','10000','10000','10000','0100100','10000','100110','011010','10000','00','10000','10000','010001','0111010','10000','10000','10000','10000','011010','10000','0000','1010001','01010','00110','0011011','101100','0011','10000','0100111','10000','10000','10000','10000','110011','001001','1001001','10000','10000','10000','10000','10000','10000','10000','1100110','10000','10000','10000','1011011','01101','10000','10000','00011','10000','01101','0010','1101001','1001110','10000','0101010','10000','10000','10101','111','0110101','1100011','10000','1111','10000','101000','10000','10000','10000','011','10000','10000','10000','10000','0011010','10000','10000','10000','10000','1100111','10000'
'-------','-----','------','-----','-----','-------','------','-----','-----','-----','------','-----','-----','-----','-----','-----','-------','-----','-----','-----','-------','-----','------','------','-----','--','-----','-----','------','-------','-----','-----','-----','-----','------','-----','----','-------','-----','-----','-------','------','----','-----','-------','-----','-----','-----','-----','------','------','-------','-----','-----','-----','-----','-----','-----','-----','-------','-----','-----','-----','-------','-----','-----','-----','-----','-----','-----','----','-------','-------','-----','-------','-----','-----','-----','---','-------','-------','-----','----','-----','------','-----','-----','-----','---','-----','-----','-----','-----','-------','-----','-----','-----','-----','-------','-----'
'10000','10000','100000','10000','10000','10000','0111100','100000','1001000','0011011','000110','10000','1011','10000','0110','10000','000111','10000','10000','10000','10000','10000','10000','10000','000010','10000','10000','10000','0010','10000','10000','0010','000010','0001001','110011','10000','1101100','10000','1000100','10000','10000','10000','10000','10000','1110011','0100','10000','01000','0100111','1111100','101001','10000','10000','10000','001111','1001100','1001101','00011','0001','011100','10000','10000','10000','000101','10000','10000','10001','01001','10000','010100','1100','10000','010011','10000','10000','10000','0100','1101010','10000','10000','00101','101100','10000','10000','110101','000011','0001100','10000','10000','000011','0010001','10000','10000','10000','10000','10000','10000','10000','10000','1100'
'-----','-----','------','-----','-----','-----','-------','------','-------','-------','------','-----','----','-----','----','-----','------','-----','-----','-----','-----','-----','-----','-----','------','-----','-----','-----','----','-----','-----','----','------','-------','------','-----','-------','-----','-------','-----','-----','-----','-----','-----','-------','----','-----','-----','-------','-------','------','-----','-----','-----','------','-------','-------','-----','----','------','-----','-----','-----','------','-----','-----','-----','-----','-----','------','----','-----','------','-----','-----','-----','----','-------','-----','-----','-----','------','-----','-----','------','------','-------','-----','-----','------','-------','-----','-----','-----','-----','-----','-----','-----','-----','----'
